The following is the list that works with word2vec without any threshold.  Anything that has not been properly classified should be simply deleted from this file. However, if we are using the whole list only to derive a single distance as positive/negative, we can tolerate the errors.

adjective,sentiment,positive_value,negative_value,positive_percent,negative_percent
icky,negative,0.07367859925921988,0.14325565817397676,0.33963561187153063,0.6603643881284694
icy,negative,0.10931718300351939,0.17043109243605287,0.39076981915884135,0.6092301808411587
ideal,positive,0.18623439476326373,0.14270524952234523,0.5661658544312211,0.4338341455687789
identical,positive,0.15048296277709206,0.10459151577897245,0.5899569554310248,0.4100430445689751
identifiable,positive,0.15762234702659522,0.1198622211720956,0.5680400465143376,0.4319599534856624
idiosyncratic,positive,0.20811707670575363,0.20523264264170868,0.5034890964346105,0.49651090356538946
ignorant,negative,0.12235195382365911,0.3019276728131333,0.2883757459520897,0.7116242540479103
ill,negative,0.05612846442508585,0.17586341869512723,0.24194150101364245,0.7580584989863576
illegal,negative,0.10157345633235616,0.16204505280916365,0.38530472182371656,0.6146952781762836
illegible,negative,0.09954332973742919,0.13145984939235164,0.4309175748681119,0.5690824251318881
illegitimate,negative,0.07977254880977865,0.15692211132234815,0.3370272433068338,0.6629727566931661
illiterate,negative,0.0956268712520704,0.177186705110175,0.35052094007629514,0.6494790599237048
illustrious,positive,0.12392439921757926,0.09673559556189627,0.561607913303123,0.438392086696877
imaginative,positive,0.2075170098102015,0.1790554861917871,0.5368126598668674,0.4631873401331325
imitative,positive,0.17271089118437602,0.16582165442257754,0.5101751468968024,0.4898248531031975
immanent,positive,0.15343463635680216,0.1304730696021265,0.5404384352251386,0.45956156477486143
immense,positive,0.14981476927584536,0.13002489535922115,0.5353593082353637,0.4646406917646364
immoral,negative,0.11258453775735688,0.27943064457682304,0.28719433029862174,0.7128056697013783
impassable,negative,0.09499352190761469,0.15356160231796018,0.38218291497142437,0.6178170850285757
imperial,positive,0.07974301898561371,0.07042375135218676,0.5310297265249271,0.468970273475073
impertinent,negative,0.09828513927649364,0.25855149276712835,0.27543455590198107,0.724565444098019
implicit,positive,0.19790994062982928,0.15701532268702856,0.5576101818741095,0.4423898181258906
impolite,negative,0.10692809150880284,0.26493933699935834,0.28754357954331067,0.7124564204566893
important,positive,0.18631002152766835,0.14400958139977668,0.564029563721023,0.43597043627897714
impossible,negative,0.13574270597373803,0.18573837664236048,0.42224165997299823,0.5777583400270017
imprecise,negative,0.16702175634761865,0.20017077300459452,0.45486153174813215,0.545138468251868
impressive,positive,0.15463453439768673,0.1195560054780106,0.5639674310710698,0.4360325689289303
improper,negative,0.13474121069921277,0.20034774436604186,0.4021057950805138,0.5978942049194863
imprudent,negative,0.10051312090489621,0.24566974362749366,0.29034689813623604,0.709653101863764
inaccessible,negative,0.1322640569603298,0.1671195424833089,0.4417879175950971,0.5582120824049029
inaccurate,negative,0.14766654890870917,0.22352756200017893,0.3978149021468577,0.6021850978531422
inactive,negative,0.07338151201211794,0.08712814416129341,0.4571781770738955,0.5428218229261046
inadequate,negative,0.15611077215649974,0.19715973719544078,0.4419015117986447,0.5580984882013554
inadmissible,negative,0.09368156479152084,0.16211738447753152,0.36623123378425404,0.6337687662157461
inadvisable,negative,0.12007858592255544,0.20140362593004058,0.3735154901124455,0.6264845098875544
inalienable,positive,0.11186196020380261,0.10075728390792833,0.5261139962712849,0.4738860037287152
inane,negative,0.11053090512159011,0.2508816862526112,0.30583025539126285,0.694169744608737
inappropriate,negative,0.14448777592641784,0.26309084697588103,0.35450283161944235,0.6454971683805577
inattentive,negative,0.0881300274333163,0.23425319026235814,0.2733703945982383,0.7266296054017616
inaudible,negative,0.10501455950344314,0.15066960632829243,0.41071983930578115,0.5892801606942187
incandescent,positive,0.10594190133715722,0.07091980230466824,0.5990098430336693,0.4009901569663306
incapable,negative,0.13056911369291968,0.21356025191505834,0.3794186917534383,0.6205813082465617
incidental,positive,0.11490399596880564,0.11340835370855425,0.5032754300465239,0.4967245699534761
inclusive,positive,0.15926518990783134,0.07754710730695655,0.6725376670932692,0.32746233290673077
incoherent,negative,0.1414747283884323,0.26572601334555657,0.347432393629708,0.6525676063702919
incomparable,positive,0.15093489917239558,0.12071384814115643,0.5556252354006925,0.4443747645993074
incompetent,negative,0.09549277170840537,0.28780094591534827,0.24913732554871243,0.7508626744512875
inconclusive,negative,0.09731378673116979,0.15568752276307343,0.3846374824134421,0.615362517586558
inconsequential,negative,0.14495603471592886,0.26171971465434374,0.35644130475050384,0.6435586952494962
inconsiderate,negative,0.07704092606996855,0.2993725346543861,0.20467101766688722,0.7953289823331128
incontrovertible,positive,0.11008473342815359,0.10443161692221313,0.5131764233745058,0.4868235766254943
incorrect,negative,0.14830929846279933,0.19621070918749892,0.43048094499446105,0.569519055005539
incorrigible,negative,0.09080737929238722,0.255974677094872,0.26185720287378594,0.738142797126214
increasing,positive,0.11320718227731824,0.10612161431320803,0.5161528446657612,0.4838471553342388
incremental,positive,0.17632913425171037,0.09744467262811915,0.6440686794011248,0.35593132059887517
incurable,negative,0.0885553691037972,0.16647212260367608,0.3472385212703803,0.6527614787296196
indecent,negative,0.0932222184844671,0.19243875240901132,0.32633866010078505,0.673661339899215
indecipherable,negative,0.12364792064110383,0.1693866328430759,0.4219567937327886,0.5780432062672114
indecisive,negative,0.0877379155404058,0.21062041997894762,0.29406892684154473,0.7059310731584553
indefensible,negative,0.09766556380520046,0.21332013264597516,0.3140516265529718,0.6859483734470282
indefinable,positive,0.12555772951855507,0.12246309536482959,0.5062386578933049,0.493761342106695
indelible,positive,0.10679506840165949,0.10125915972304711,0.5133040042697287,0.4866959957302714
independent,positive,0.10367718140127324,0.07975294306518364,0.5652134931644353,0.4347865068355647
indeterminable,negative,0.11576471083246852,0.1290255875116018,0.47291380261219707,0.5270861973878028
indicative,positive,0.16694925417336137,0.1313944030830355,0.559587073875296,0.44041292612470384
indifferent,negative,0.1272266291191774,0.2889141802753389,0.30572975840627553,0.6942702415937245
indigenous,positive,0.12194505350752713,0.07749801443808782,0.6114278864822701,0.38857211351772997
indispensable,positive,0.17276349475191735,0.1673747110564945,0.507921461928417,0.49207853807158297
indistinct,negative,0.15040974432255363,0.16960323458707663,0.47001138777258294,0.5299886122274171
individual,positive,0.16844135621806935,0.10324041787858756,0.6199950540596165,0.38000494594038337
indivisible,positive,0.12613711494307203,0.11367922458630346,0.5259738147559428,0.4740261852440572
inductive,positive,0.16156770012457855,0.09348449245281233,0.633469167592252,0.36653083240774803
industrial,positive,0.13858728773523737,0.06486785938832326,0.6811687474835509,0.3188312525164491
ineffective,negative,0.1313933707549441,0.22569207246585682,0.3679605910837929,0.632039408916207
inefficient,negative,0.158301878715594,0.2098017432499456,0.43004705541966554,0.5699529445803345
inelegant,negative,0.13170432175735594,0.22166069397269367,0.3727146601800853,0.6272853398199146
inequitable,negative,0.11855740361319936,0.179106363202075,0.39829303002395416,0.6017069699760458
inexact,negative,0.15094596894603635,0.15333889237030285,0.49606795518200497,0.503932044817995
inexcusable,negative,0.10929110162326437,0.26467525519668317,0.29224848607406795,0.707751513925932
inexhaustible,positive,0.13947573469014352,0.13907977656282655,0.500710734685406,0.499289265314594
inexpedient,negative,0.08535885255909538,0.16485013933895037,0.341150219708639,0.6588497802913611
inexpensive,positive,0.1708801512981264,0.11123473112387446,0.605711225976784,0.39428877402321605
inextricable,positive,0.12410429936657236,0.12356238782485819,0.5010940339773983,0.4989059660226018
inferior,negative,0.15164980760280342,0.2022224140740503,0.4285439724095829,0.571456027590417
infinite,positive,0.1632470287432982,0.10317350795732295,0.6127419108337738,0.38725808916622606
infinitesimal,positive,0.15801167408529357,0.09960098340736792,0.6133692172706801,0.38663078272931994
inflatable,positive,0.11696609861276121,0.07346571611244622,0.6142151130657604,0.3857848869342396
influential,positive,0.13787555592421388,0.10332765907102695,0.5716157470244926,0.4283842529755074
informal,positive,0.16250527322280098,0.12664604857137582,0.562007713519896,0.43799228648010397
informative,positive,0.18997198716051092,0.1298631724402716,0.5939684286043895,0.40603157139561047
informed,positive,0.15333800359512062,0.14149608140817896,0.5200823493437151,0.47991765065628506
inherent,positive,0.20193824616838427,0.1608290054061681,0.5566606282455017,0.44333937175449833
inhibited,negative,0.13435895354088304,0.1747499034874284,0.43466549238534774,0.5653345076146523
inhuman,negative,0.10659344055367827,0.21713149704403684,0.3292716382762556,0.6707283617237444
injudicious,negative,0.10340134018492966,0.24367822862677277,0.29791825701220387,0.7020817429877961
injured,negative,0.05733235154098913,0.09420746209589752,0.37833193907949836,0.6216680609205016
injurious,negative,0.11707464719088861,0.21847533733189384,0.34890374784964334,0.6510962521503567
innate,positive,0.17661358438181837,0.14995485979458714,0.540816443019263,0.45918355698073704
inner,positive,0.14582577213309167,0.09964825072435816,0.5940578576730895,0.4059421423269104
innovative,positive,0.1943005537498368,0.08207013373747979,0.7030432768263595,0.2969567231736405
innumerable,positive,0.13606714279109786,0.11561749336497862,0.540625541825759,0.45937445817424094
inoperable,negative,0.10183834744331285,0.1354544580288827,0.4291674466938089,0.5708325533061911
inoperative,negative,0.09660459181795045,0.13461621784278013,0.4178023247980924,0.5821976752019077
inopportune,negative,0.0967335739677744,0.18268994145418893,0.34618981091013407,0.653810189089866
inordinate,negative,0.10354796369815213,0.14417053387460055,0.4180065869636604,0.5819934130363397
insecure,negative,0.12113859613930247,0.2764711982378467,0.30466703248360516,0.695332967516395
insidious,negative,0.12897037755597282,0.25088114829333585,0.3395283914355969,0.6604716085644031
insightful,positive,0.17452064165678358,0.17234517086392434,0.5031358968141741,0.49686410318582586
insincere,negative,0.12118681344065341,0.3008781197104496,0.28712836324942315,0.7128716367505769
insipid,negative,0.12985443024650217,0.2706183678311266,0.32425281035275416,0.6757471896472458
insolent,negative,0.10156165985334299,0.28374622541301997,0.2635857290673756,0.7364142709326245
inspirational,positive,0.1426450263646525,0.1044930508846139,0.5771875704154606,0.42281242958453935
instant,positive,0.1210507522997131,0.10620108677204161,0.5326722670063468,0.4673277329936531
instantaneous,positive,0.17857960305064327,0.1164097735701143,0.6053763870969078,0.3946236129030921
institutional,positive,0.18217627507112877,0.08910574156865503,0.6715383397972441,0.32846166020275586
instructive,positive,0.18428900411185858,0.168182414678628,0.5228480787016727,0.4771519212983272
instrumental,positive,0.09922728155143636,0.05573242070274437,0.6403424897440345,0.35965751025596554
insubordinate,negative,0.07886716345923997,0.26364638126541184,0.230259984382929,0.7697400156170711
insufficient,negative,0.14813396015050112,0.15927367928145708,0.48188119340244695,0.518118806597553
intangible,positive,0.12584782618098017,0.09699810919563445,0.5647301844132563,0.4352698155867437
integral,positive,0.16071311311977673,0.10934883953062675,0.5950972047062869,0.40490279529371304
intellectual,positive,0.17051839269622837,0.12465741637763383,0.5776841714476655,0.42231582855233457
intelligible,positive,0.15120622248340845,0.12856351086083778,0.5404666926473952,0.4595333073526047
intended,positive,0.13606098883456813,0.1231910234185121,0.5248213414125643,0.47517865858743563
intensive,positive,0.156013372561085,0.09954688459559656,0.6104758787491542,0.3895241212508458
interactive,positive,0.13925247168863986,0.05284015445979892,0.7249235667226137,0.27507643327738623
interchangeable,positive,0.15758128575072464,0.09413732708050827,0.626021588067373,0.373978411932627
interdepartmental,positive,0.1122426577958844,0.055501404621983726,0.6691304370361325,0.33086956296386744
interesting,positive,0.21199690357851245,0.19696899792196584,0.5183730545766895,0.4816269454233105
interior,positive,0.12195004569868811,0.06743960590117212,0.6439108191420218,0.35608918085797825
intermediate,positive,0.12335492991404118,0.07047057252180261,0.6364225984909888,0.36357740150901124
internal,positive,0.1825183180018655,0.12011495687901819,0.6031006275622026,0.3968993724377975
international,positive,0.10936990375657422,0.03941380365862502,0.7350932817621223,0.2649067182378777
interpersonal,positive,0.16831378520271797,0.10672769786870195,0.6119578156834327,0.38804218431656723
intolerable,negative,0.10293645836303646,0.24893315888845702,0.2925414793328524,0.7074585206671477
intravenous,positive,0.10587325322991634,0.07355515954288011,0.5900584617218886,0.4099415382781114
intricate,positive,0.20006204928229135,0.13718000072863967,0.5932298456725866,0.4067701543274134
intrinsic,positive,0.21756101793946916,0.14008908095903944,0.6083068860025873,0.39169311399741263
introductory,positive,0.12715866957324856,0.08329278152789009,0.6042185449799474,0.3957814550200525
intuitive,positive,0.2317206043036822,0.15527800433306488,0.5987634041371573,0.4012365958628426
invalid,negative,0.08370675250138901,0.13820401194533058,0.3772090673928838,0.6227909326071163
invaluable,positive,0.14124944415071478,0.11988677601356283,0.5409033035013544,0.4590966964986455
inventive,positive,0.19053396468337816,0.17360331876606275,0.5232476138627346,0.4767523861372655
inviting,positive,0.15313112449486777,0.15184652613080069,0.5021060532819892,0.4978939467180108
inward,positive,0.13186178260769973,0.11355339234198511,0.5373008520550292,0.46269914794497075
irascible,negative,0.1062505272063071,0.26168371777432836,0.2887758577946424,0.7112241422053577
irate,negative,0.06296141925556915,0.2146159350375022,0.2268247689582534,0.7731752310417467
iridescent,positive,0.13572336565600077,0.11072037091821196,0.5507275921988375,0.4492724078011625
irrational,negative,0.15223026866588346,0.2596486991150095,0.3695995196988678,0.6304004803011323
irrelevant,negative,0.1673716972650487,0.24117631204477985,0.4096744897810035,0.5903255102189965
irresponsible,negative,0.09755959658161599,0.29846877182667175,0.24634497011849504,0.7536550298815049
irritable,negative,0.10464492826723812,0.28736167587910366,0.2669468502836055,0.7330531497163945
irritated,negative,0.051195577630191544,0.07227906265147117,0.41462422982895397,0.585375770171046
jaded,negative,0.09990752727613303,0.23059906681848696,0.30228603320250463,0.6977139667974953
jagged,negative,0.12460904534884595,0.1535059362856173,0.4480486618035709,0.551951338196429
jazzy,positive,0.11209502250088295,0.10702562361257151,0.5115675975272697,0.4884324024727304
jealous,negative,0.07584363055498164,0.23236680087893336,0.2460774289894327,0.7539225710105673
jerky,negative,0.10875606836422651,0.1448747181687777,0.42879679494300826,0.5712032050569917
joint,positive,0.11629177864675123,0.05333952270521365,0.6855561309729007,0.31444386902709925
joyless,negative,0.09165855544328307,0.21108280179473068,0.30276192284895376,0.6972380771510462
judgmental,negative,0.12382230818040095,0.2669508942675623,0.31686489095139414,0.6831351090486059
judicious,positive,0.144033754560356,0.13933264015269323,0.5082951163147333,0.4917048836852666
kaput,negative,0.056143032671583465,0.1289665593680862,0.30329618283396037,0.6967038171660397
key,positive,0.1477940082033442,0.07270060860569083,0.6702839749205531,0.3297160250794469
kind,positive,0.1440783978166163,0.14322622858633016,0.5014830412599952,0.49851695874000485
knightly,positive,0.0838068240039598,0.08239817071498136,0.5042376984258521,0.4957623015741478
knobby,negative,0.10517639259798701,0.12055519892601296,0.4659356357162997,0.5340643642837003
knotty,negative,0.07381096925235604,0.1101129417657449,0.4013125256187701,0.5986874743812298
knowable,positive,0.13093378863369462,0.11556801451969151,0.5311676708191091,0.46883232918089096
lame,negative,0.060221441261934384,0.18784724655779989,0.24276115535264936,0.7572388446473507
lamentable,negative,0.10593976646202646,0.20224622871925046,0.34375269518562007,0.65624730481438
lanky,negative,0.08760199109935446,0.18250061000886267,0.3243285726976637,0.6756714273023362
lascivious,negative,0.10394241578602302,0.2188464144458644,0.32201366977708645,0.6779863302229135
last,negative,0.05755282102379701,0.08108718210740516,0.41512420458712634,0.5848757954128736
lasting,positive,0.13713807554696478,0.09289027505412197,0.5961790152762018,0.4038209847237983
latent,positive,0.1603051728146338,0.119123734960558,0.5736885782182697,0.42631142178173026
latter,negative,0.1066514856417386,0.12301723565944771,0.46437096456803284,0.5356290354319672
laudable,positive,0.13879621934332304,0.13379612318867243,0.5091713804360878,0.4908286195639121
laughable,negative,0.10839991448165708,0.24814110932866917,0.30403209516592394,0.695967904834076
lavish,positive,0.12688425660024794,0.11676609275020557,0.5207636965779371,0.47923630342206297
lawless,negative,0.04861136336992204,0.13981679520528653,0.25798353992043854,0.7420164600795616
lax,negative,0.07814535380928364,0.12574850122488354,0.3832648796413632,0.6167351203586368
lazy,negative,0.08537927945869936,0.2505044673818575,0.25419294699969114,0.7458070530003088
lean,negative,0.10546218425255002,0.1441888008946568,0.4224384862345494,0.5775615137654506
learnable,positive,0.11426013653349965,0.06001845081540192,0.6556177570154019,0.3443822429845981
learned,positive,0.05982973740765653,0.05389347305676243,0.5260996164575893,0.4739003835424106
leather,positive,0.11384269612456029,0.0902954676359105,0.557674733756005,0.44232526624399504
lecherous,negative,0.08389909839465357,0.2676846626742167,0.2386318928371067,0.7613681071628934
left,negative,0.0855646247830137,0.09013336055025886,0.4869983262512118,0.5130016737487881
legal,positive,0.15786095284187185,0.12714523715433537,0.5538860501379729,0.4461139498620272
legendary,positive,0.11489245424500971,0.09446639756735152,0.5487824051881148,0.4512175948118851
legible,positive,0.13457026227907476,0.10341900157719998,0.5654467772980875,0.43455322270191254
legislative,positive,0.10906009362962552,0.06716567156532449,0.6188657686291084,0.3811342313708916
lethal,negative,0.11971715983484578,0.16169136599411607,0.4254212251821007,0.5745787748178993
liable,negative,0.098306963838825,0.14756482181128247,0.3998301943384533,0.6001698056615467
libelous,negative,0.0727127203209089,0.19747500652691136,0.26911925707811074,0.7308807429218892
liberal,positive,0.07528448986196586,0.05895197482087773,0.5608348673353267,0.4391651326646733
licensed,positive,0.07276958941083822,0.04677862275245085,0.6087049575567334,0.39129504244326674
lifelike,positive,0.16908011269912823,0.15168623311371474,0.5271130057945079,0.4728869942054921
lifelong,positive,0.1038672806709895,0.083579926421667,0.5541148480257012,0.44588515197429884
light,positive,0.15472449048652948,0.12043024972302928,0.5623180991491943,0.4376819008508056
limited,positive,0.17530139817562265,0.11455489740380055,0.6047872716554072,0.3952127283445927
limp,negative,0.06869773785650019,0.16421868815699805,0.2949458697795704,0.7050541302204296
linear,positive,0.16057683059477826,0.07884692840137877,0.670680434005531,0.329319565994469
linguistic,positive,0.17713790929117665,0.08010953351401094,0.6885895826973194,0.31141041730268065
literal,positive,0.17416479565935278,0.16106966238656914,0.5195313055661328,0.48046869443386725
literary,positive,0.1515460321935325,0.08003152014481746,0.6544072629807998,0.34559273701920024
literate,positive,0.11840255425357211,0.10957127774363708,0.5193690574759544,0.4806309425240456
lithographic,positive,0.08765376043547435,0.046293727052590626,0.6543889854095583,0.34561101459044163
little,negative,0.10891835850280403,0.18844585925637977,0.3662793032852729,0.6337206967147271
livable,positive,0.10226094247766128,0.05574127761873468,0.6472120607879601,0.3527879392120398
livid,negative,0.05576865619021297,0.21206315585588964,0.20822267438721342,0.7917773256127866
loathsome,negative,0.1048736416108618,0.26644805003280897,0.28243338315796823,0.7175666168420317
logarithmic,positive,0.14707528854784863,0.06860782756354578,0.6819045050883272,0.3180954949116727
logical,positive,0.20328207298415008,0.13275694131217464,0.6049359280791504,0.39506407192084964
logistic,positive,0.11333740157572912,0.05946673834472036,0.6558720273015686,0.3441279726984314
long,negative,0.11664472806184606,0.12706830241987663,0.47861506556004135,0.5213849344399587
long_term,positive,0.15758705883999535,0.1013143473139552,0.6086759480413535,0.39132405195864656
loose,negative,0.10689776933842972,0.16170227797563277,0.3979812007011255,0.6020187992988745
lordly,positive,0.08018673838438639,0.07397813948887742,0.5201362300582268,0.4798637699417731
lost,negative,0.054745823469068366,0.06969076592043867,0.4399495657800851,0.5600504342199148
loud,negative,0.10409539718942733,0.18439007203794266,0.36083410879660105,0.639165891203399
lousy,negative,0.08608288509680871,0.21632061003676742,0.2846623351981584,0.7153376648018416
loutish,negative,0.06850809323665902,0.23529661933490992,0.22550042972266335,0.7744995702773366
low_calorie,positive,0.0990446800015748,0.08650326659921084,0.533795613565445,0.4662043864345549
low_risk,positive,0.13512943826375604,0.10678643183592075,0.5585802957370202,0.4414197042629797
lucent,positive,0.051308678672310475,0.02950684451108634,0.6348864259144166,0.3651135740855835
lucid,positive,0.1542678786477968,0.13716125851461633,0.5293495363911519,0.4706504636088481
lucrative,positive,0.11092230667192465,0.10584365216539415,0.5117146034685778,0.48828539653142217
luminescent,positive,0.1363172515311141,0.08852794893084592,0.6062715648412369,0.3937284351587631
luminous,positive,0.16759870669051344,0.1261054355365139,0.5706378719063588,0.4293621280936411
lumpy,negative,0.07727572829287399,0.1550049603370194,0.3326825348619574,0.6673174651380426
lush,positive,0.13567846071564985,0.11876316377520608,0.5332400348690818,0.4667599651309181
lustrous,positive,0.15353027774126793,0.12951949083754508,0.5424144259581636,0.4575855740418363
luxurious,positive,0.14069284850725416,0.10587966624869151,0.5705942069273624,0.4294057930726377
lyrical,positive,0.16530031336041245,0.12598972275370435,0.5674767169023722,0.4325232830976277
mad,negative,0.07416243781738267,0.1835075148093911,0.2878195034436338,0.7121804965563662
magenta,positive,0.07986817007645425,0.0668154907366571,0.5444926151537337,0.4555073848462663
magical,positive,0.13967096028590248,0.1334879614666822,0.511317585344733,0.4886824146552669
magnetic,positive,0.1413382200702898,0.07262800601002736,0.6605632237362322,0.3394367762637678
magnificent,positive,0.14414186251399055,0.11228646612974759,0.5621136450733187,0.43788635492668126
main,positive,0.11888614499836771,0.06637960030859771,0.641706025047351,0.358293974952649
majestic,positive,0.12041828766784349,0.09963095909604926,0.5472333554363367,0.4527666445636632
maladjusted,negative,0.06488452604303897,0.16359064447778862,0.2839893976011899,0.7160106023988101
male,negative,0.08883515910417206,0.10185942921330646,0.46585044645459234,0.5341495535454076
malevolent,negative,0.10468177040285354,0.2203249294848665,0.3220911151647579,0.6779088848352421
malicious,negative,0.10512045186355075,0.22482155598113387,0.31860281311325067,0.6813971868867493
malignant,negative,0.11040654849930895,0.1475988634256572,0.42792338220958587,0.572076617790414
manageable,positive,0.15150505225707073,0.11983379773878415,0.5583610760471094,0.4416389239528906
managerial,positive,0.09848531752538683,0.05523485407619825,0.6406792062439469,0.35932079375605314
mandatory,positive,0.1292892430999017,0.09778835631018078,0.5693615021286909,0.43063849787130903
maneuverable,positive,0.1306563178121364,0.12277256531579385,0.5155541712511964,0.48444582874880354
manual,positive,0.13894772409479852,0.05844235740815043,0.7039245489785295,0.2960754510214705
marked,positive,0.14779779621842234,0.11736145373565667,0.5573925716112802,0.44260742838871975
marketable,positive,0.13832616098796852,0.08809789032343487,0.6109163765369037,0.38908362346309633
marvelous,positive,0.12641372847558716,0.12009573210892646,0.5128149166195888,0.4871850833804112
masked,negative,0.06408944589104297,0.12759754463177514,0.33434426465897205,0.6656557353410278
massive,positive,0.1337627307924994,0.10633452556555767,0.5571189476360322,0.4428810523639678
master,positive,0.07543242801305779,0.06263063379349147,0.5463621263068318,0.4536378736931682
masterful,positive,0.16436306924447097,0.1419608295257344,0.536566261739085,0.4634337382609151
matchless,positive,0.05788051964661693,0.0521588295599279,0.5259983820694422,0.4740016179305579
material,positive,0.1926554008217352,0.08584574034903943,0.6917580301891851,0.308241969810815
maternal,positive,0.06595135258752656,0.06383938261609842,0.5081360582791781,0.4918639417208218
mathematical,positive,0.1564886273237121,0.05953878737535987,0.7243924459388735,0.2756075540611265
mature,positive,0.15880271273261626,0.1410959892185009,0.5295211739812757,0.4704788260187243
meager,negative,0.08593316059187821,0.11546888483359441,0.426674716288704,0.573325283711296
meaningful,positive,0.22673844276325458,0.15275179259771138,0.5974816257066116,0.4025183742933885
measurable,positive,0.1833589002895935,0.09432597986365594,0.6603128704321277,0.33968712956787234
mechanical,positive,0.1752377048413072,0.08452891192649635,0.6745967092374544,0.32540329076254565
medical,positive,0.13514035520702028,0.07484587764741352,0.6435676918910298,0.35643230810897025
medicinal,positive,0.11789984914649035,0.06916473120802022,0.6302628157776075,0.3697371842223925
meditative,positive,0.17495176786582067,0.11203347932878005,0.6096193779159258,0.39038062208407426
melodic,positive,0.16680422245959217,0.10558966097201107,0.6123640529596395,0.3876359470403604
menial,negative,0.06746184534765493,0.1202501206784751,0.3593902230945898,0.6406097769054102
merciless,negative,0.09863091900137079,0.2412117044210216,0.29022527547635435,0.7097747245236457
mere,negative,0.1250026555331424,0.16665434692233355,0.4285947345023035,0.5714052654976964
metabolic,positive,0.1583809183171358,0.08558011625467896,0.6492057987666602,0.3507942012333398
metallic,positive,0.16556510764572516,0.10761310106801147,0.6060699659218455,0.39393003407815447
metaphoric,positive,0.16129566329882725,0.13829190110910966,0.5383923849362356,0.4616076150637644
meteoric,positive,0.08172213037377828,0.05813424399055886,0.5843289642335897,0.4156710357664104
meticulous,positive,0.1587594902133576,0.12122653698386705,0.5670264755802474,0.43297352441975256
microscopic,positive,0.15859355129412792,0.0955681286784249,0.6239868705276681,0.376013129472332
middle,negative,0.08320821212882752,0.08655670237927708,0.4901378613474055,0.5098621386525946
mild,negative,0.13754960884316955,0.1742132395594801,0.4411994871997087,0.5588005128002912
miniature,positive,0.1334831695999652,0.07097621269471742,0.6528591063019987,0.3471408936980012
minimal,positive,0.20703773136290426,0.12523299028180893,0.6230995326283467,0.37690046737165334
miraculous,positive,0.11373250173859288,0.106237918481379,0.5170354342409295,0.48296456575907065
miscellaneous,positive,0.08707547892254909,0.06096952605360897,0.588168975620435,0.411831024379565
miscreant,negative,0.0550346892342768,0.1827656013751024,0.23143238846868824,0.7685676115313118
miserable,negative,0.09121313032635098,0.26576275305777497,0.2555162255266431,0.7444837744733569
miserly,negative,0.07322435783426534,0.21203916934282174,0.2566902209997874,0.7433097790002126
mission,positive,0.07426224479699908,0.04098142141501288,0.6443932863119783,0.35560671368802177
mistaken,negative,0.08726657083226616,0.1395539824597424,0.3847383738629685,0.6152616261370315
mistrustful,negative,0.09730609084783827,0.2405999252243866,0.2879679148033867,0.7120320851966133
mixed,positive,0.10836468538985543,0.09786905403548377,0.5254459609364046,0.4745540390635954
mnemonic,positive,0.12795813218549382,0.06288734681023318,0.670480290436216,0.3295197095637839
mobile,positive,0.11590144220579617,0.0439949130715706,0.7248535590742258,0.2751464409257742
modern,positive,0.18536738587401258,0.09364458128386828,0.6643707356434685,0.3356292643565315
modest,positive,0.1480930024557265,0.12747141903806952,0.5374169918341968,0.4625830081658034
modular,positive,0.17047405068957452,0.06092377475052629,0.7367141431227628,0.26328585687723716
monetary,positive,0.13239751416797083,0.0854965738991562,0.6076232510135057,0.3923767489864944
monotone,positive,0.13495263928328774,0.12556402523658738,0.51801921973783,0.48198078026217
monumental,positive,0.13660216188317,0.06371020188246779,0.6819457337291088,0.31805426627089123
morbid,negative,0.13015097484620114,0.231064338627566,0.36031411180925255,0.6396858881907476
moronic,negative,0.09412138114793321,0.2849499959129066,0.2482946137419049,0.751705386258095
morose,negative,0.10951661483591571,0.2540782306107612,0.3012050808953971,0.698794919104603
motionless,negative,0.09421762889655519,0.14742645390173623,0.3899024871848481,0.6100975128151519
motivational,positive,0.11041142180125298,0.06645939898200642,0.624248936666343,0.37575106333365715
motor,positive,0.08273341880942162,0.04547937608419618,0.645282078735341,0.3547179212646589
movable,positive,0.14177124343155287,0.07240478853195342,0.6619379495073914,0.3380620504926086
muddy,negative,0.07707519477541884,0.1336539024929635,0.36575487568884085,0.6342451243111591
multicultural,positive,0.1270108666372575,0.054951464397175735,0.6980063726113889,0.3019936273886111
multifaceted,positive,0.1833353727416514,0.1010685708407453,0.6446302060102622,0.35536979398973767
multipurpose,positive,0.09265729955907821,0.04260910905213677,0.6849985928538652,0.3150014071461349
multitalented,positive,0.10131102158112607,0.09348470169246556,0.5200885310959019,0.4799114689040981
municipal,positive,0.08886889963800078,0.05048758238023096,0.6377091208887881,0.36229087911121177
murky,negative,0.11756765316489017,0.19901618874529464,0.3713634039422778,0.6286365960577223
mushy,negative,0.09990401828463463,0.18028207536772928,0.35656308627718275,0.6434369137228173
musical,positive,0.1266057911479637,0.07198061219042842,0.6375350427804811,0.3624649572195189
mutinous,negative,0.05178575037401871,0.15943952687437626,0.24516833898208182,0.7548316610179182
mutual,positive,0.09986376079672939,0.06834585025017624,0.5936864140829751,0.40631358591702493
mystic,positive,0.09772674458519787,0.08786043840621709,0.5265813242594376,0.47341867574056234
mystical,positive,0.16941296502483372,0.12278159563150827,0.5797950675203873,0.42020493247961266
